,endTime,year,month,day,hour,artist,album,track,genres,minutesPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
611,2021-03-30 16:41:00,2021,3,30,16,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.44,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
612,2021-04-21 18:24:00,2021,4,21,18,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",2.09,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
613,2021-05-09 16:40:00,2021,5,9,16,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.04,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
614,2021-05-10 22:33:00,2021,5,10,22,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.26,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
615,2021-05-10 23:34:00,2021,5,10,23,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",2.09,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
616,2021-05-10 23:48:00,2021,5,10,23,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",2.09,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
617,2021-05-11 00:02:00,2021,5,11,0,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",2.09,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
618,2021-08-16 12:43:00,2021,8,16,12,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Me and My Arrow,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.04,3qvflpIIeplba4Wink7cQD,0.794,0.494,10,-14.434,1,0.0337,0.664,0.00265,0.212,0.962,91.566
619,2021-02-19 14:07:00,2021,2,19,14,The Album Leaf,One Day I'll Be on Time,The MP,"['american post-rock', 'compositional ambient', 'post-rock']",6.36,7cIcGs2w3vfDl8A1HalADx,0.353,0.591,4,-9.533,1,0.033,0.423,0.949,0.117,0.131,84.617
620,2021-04-10 21:37:00,2021,4,10,21,The Album Leaf,One Day I'll Be on Time,The MP,"['american post-rock', 'compositional ambient', 'post-rock']",0.09,7cIcGs2w3vfDl8A1HalADx,0.353,0.591,4,-9.533,1,0.033,0.423,0.949,0.117,0.131,84.617
621,2021-04-10 23:11:00,2021,4,10,23,The Album Leaf,One Day I'll Be on Time,The MP,"['american post-rock', 'compositional ambient', 'post-rock']",6.36,7cIcGs2w3vfDl8A1HalADx,0.353,0.591,4,-9.533,1,0.033,0.423,0.949,0.117,0.131,84.617
622,2021-05-10 22:33:00,2021,5,10,22,The Album Leaf,One Day I'll Be on Time,The MP,"['american post-rock', 'compositional ambient', 'post-rock']",0.1,7cIcGs2w3vfDl8A1HalADx,0.353,0.591,4,-9.533,1,0.033,0.423,0.949,0.117,0.131,84.617
623,2021-09-19 08:43:00,2021,9,19,8,The Album Leaf,One Day I'll Be on Time,The MP,"['american post-rock', 'compositional ambient', 'post-rock']",4.02,7cIcGs2w3vfDl8A1HalADx,0.353,0.591,4,-9.533,1,0.033,0.423,0.949,0.117,0.131,84.617
624,2021-02-22 00:09:00,2021,2,22,0,The Cure,Staring At The Sea - The Singles,The Walk,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",3.49,17tBgDmoijeyM6jAeeKMXl,0.717,0.449,2,-15.319,1,0.032,0.695,0.00446,0.128,0.855,130.461
625,2021-02-22 13:29:00,2021,2,22,13,Fugazi,Instrument Soundtrack,I'm So Tired,"['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock']",1.98,5IafdoRLyaGPeeA6f8ysIe,0.303,0.129,6,-15.069,1,0.0301,0.89,0.00776,0.123,0.155,84.167
626,2021-06-04 23:19:00,2021,6,4,23,Fugazi,Instrument Soundtrack,I'm So Tired,"['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock']",0.58,5IafdoRLyaGPeeA6f8ysIe,0.303,0.129,6,-15.069,1,0.0301,0.89,0.00776,0.123,0.155,84.167
627,2021-09-07 17:31:00,2021,9,7,17,Fugazi,Instrument Soundtrack,I'm So Tired,"['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock']",1.98,5IafdoRLyaGPeeA6f8ysIe,0.303,0.129,6,-15.069,1,0.0301,0.89,0.00776,0.123,0.155,84.167
628,2021-09-13 02:34:00,2021,9,13,2,Fugazi,Instrument Soundtrack,I'm So Tired,"['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock']",1.98,5IafdoRLyaGPeeA6f8ysIe,0.303,0.129,6,-15.069,1,0.0301,0.89,0.00776,0.123,0.155,84.167
629,2021-02-22 13:46:00,2021,2,22,13,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
630,2021-03-22 17:13:00,2021,3,22,17,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
631,2021-03-31 22:03:00,2021,3,31,22,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.71,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
632,2021-04-03 13:50:00,2021,4,3,13,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
633,2021-04-03 15:42:00,2021,4,3,15,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
634,2021-04-04 13:59:00,2021,4,4,13,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
635,2021-04-06 00:07:00,2021,4,6,0,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
636,2021-04-12 21:45:00,2021,4,12,21,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
637,2021-05-01 19:47:00,2021,5,1,19,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
638,2021-05-23 12:11:00,2021,5,23,12,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
639,2021-05-23 14:29:00,2021,5,23,14,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",0.18,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
640,2021-06-07 14:18:00,2021,6,7,14,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
641,2021-06-07 16:17:00,2021,6,7,16,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
642,2021-06-16 14:18:00,2021,6,16,14,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
643,2021-06-23 17:25:00,2021,6,23,17,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
644,2021-06-28 16:35:00,2021,6,28,16,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
645,2021-08-25 20:36:00,2021,8,25,20,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
646,2021-09-19 09:30:00,2021,9,19,9,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
647,2021-09-21 12:25:00,2021,9,21,12,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
648,2021-09-23 18:59:00,2021,9,23,18,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.29,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
649,2021-10-23 12:19:00,2021,10,23,12,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
650,2021-10-26 16:53:00,2021,10,26,16,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
651,2021-10-29 15:00:00,2021,10,29,15,Pennywise,About Time,Same Old Story,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",2.72,0MzZh977KEwxcqgs7lPAGJ,0.442,0.978,0,-3.653,1,0.128,0.0258,0.0,0.212,0.45,95.585
652,2021-02-25 16:09:00,2021,2,25,16,Matchbook Romance,Stories And Alibis,My Eyes Burn,"['emo', 'pop punk', 'post-hardcore', 'screamo']",4.32,7EK6JLIyd9BogXq90KQYmQ,0.396,0.959,3,-3.252,0,0.279,4.7e-05,2.37e-05,0.104,0.231,179.822
653,2021-03-09 12:30:00,2021,3,9,12,Matchbook Romance,Stories And Alibis,My Eyes Burn,"['emo', 'pop punk', 'post-hardcore', 'screamo']",4.32,7EK6JLIyd9BogXq90KQYmQ,0.396,0.959,3,-3.252,0,0.279,4.7e-05,2.37e-05,0.104,0.231,179.822
654,2021-02-25 17:15:00,2021,2,25,17,Sugarcult,Punk Goes Acoustic,Memory,"['emo', 'neon pop punk', 'pop punk', 'screamo']",3.77,5GMOO1d22BsIvMmlhxUwrg,0.612,0.474,1,-6.888,1,0.0282,0.557,0.0,0.114,0.385,166.846
655,2021-02-26 14:29:00,2021,2,26,14,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.37,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
656,2021-02-26 14:32:00,2021,2,26,14,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",2.84,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
657,2021-02-26 16:38:00,2021,2,26,16,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.09,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
658,2021-02-26 16:41:00,2021,2,26,16,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.11,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
659,2021-02-26 21:48:00,2021,2,26,21,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
660,2021-02-27 15:18:00,2021,2,27,15,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
661,2021-02-27 18:55:00,2021,2,27,18,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
662,2021-03-01 02:01:00,2021,3,1,2,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.34,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
663,2021-03-01 20:03:00,2021,3,1,20,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
664,2021-03-01 20:06:00,2021,3,1,20,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
665,2021-03-01 20:27:00,2021,3,1,20,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
666,2021-03-04 15:33:00,2021,3,4,15,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
667,2021-03-19 18:33:00,2021,3,19,18,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
668,2021-03-19 19:16:00,2021,3,19,19,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.07,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
669,2021-03-29 20:44:00,2021,3,29,20,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
670,2021-03-31 23:16:00,2021,3,31,23,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.06,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
671,2021-05-01 17:10:00,2021,5,1,17,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",1.3,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
672,2021-05-10 22:41:00,2021,5,10,22,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.15,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
673,2021-05-15 18:49:00,2021,5,15,18,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.14,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
674,2021-06-12 20:24:00,2021,6,12,20,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",0.34,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
675,2021-06-19 22:47:00,2021,6,19,22,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.16,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
676,2021-06-20 00:42:00,2021,6,20,0,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
677,2021-07-12 22:44:00,2021,7,12,22,Sister Rosetta Tharpe,Gospel Train,My Journey To The Sky,"['blues', 'gospel blues', 'traditional blues']",3.18,3O3Zzre0FPv6GNTeInm6Md,0.548,0.363,8,-6.306,1,0.0337,0.873,0.0,0.0952,0.388,101.285
678,2021-02-26 22:18:00,2021,2,26,22,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",3.51,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
679,2021-04-04 00:58:00,2021,4,4,0,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",0.05,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
680,2021-04-19 21:27:00,2021,4,19,21,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",1.43,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
681,2021-06-13 11:48:00,2021,6,13,11,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",0.03,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
682,2021-08-14 20:35:00,2021,8,14,20,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",3.51,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
683,2021-08-16 10:47:00,2021,8,16,10,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",0.05,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
684,2021-09-15 16:23:00,2021,9,15,16,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",0.41,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
685,2021-09-19 08:50:00,2021,9,19,8,Armor For Sleep,What To Do When You Are Dead,The Truth About Heaven,"['emo', 'neon pop punk', 'new jersey hardcore', 'new jersey indie', 'pop emo', 'post-hardcore', 'screamo']",2.41,5qAKEQvEMo2TAjOq7qbRsK,0.339,0.893,2,-4.628,1,0.0786,0.000448,0.0,0.121,0.251,92.091
686,2021-02-26 22:49:00,2021,2,26,22,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",5.06,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
687,2021-04-30 21:48:00,2021,4,30,21,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",0.16,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
688,2021-08-09 19:32:00,2021,8,9,19,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",0.03,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
689,2021-08-14 21:05:00,2021,8,14,21,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",5.06,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
690,2021-08-16 10:59:00,2021,8,16,10,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",0.17,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
691,2021-09-15 16:41:00,2021,9,15,16,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",1.15,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
692,2021-09-19 08:44:00,2021,9,19,8,The Pharcyde,Waxing Off: Delicioius Vinyl's Greatest Hits,Passin' Me By,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",0.05,3uL6TadCXEHYnrPM0h8JvS,0.74,0.825,10,-5.888,0,0.284,0.0925,1.43e-06,0.205,0.608,87.074
693,2021-02-26 22:54:00,2021,2,26,22,Three Legged Fox,Not As Far,Slow Down,"['reggae rock', 'west coast reggae']",4.6,5oyOzaOxS8fNIQSG4cs6lT,0.784,0.651,11,-7.337,1,0.0605,0.0117,0.00133,0.0401,0.779,106.504
694,2021-08-14 21:10:00,2021,8,14,21,Three Legged Fox,Not As Far,Slow Down,"['reggae rock', 'west coast reggae']",4.6,5oyOzaOxS8fNIQSG4cs6lT,0.784,0.651,11,-7.337,1,0.0605,0.0117,0.00133,0.0401,0.779,106.504
695,2021-08-16 11:02:00,2021,8,16,11,Three Legged Fox,Not As Far,Slow Down,"['reggae rock', 'west coast reggae']",3.16,5oyOzaOxS8fNIQSG4cs6lT,0.784,0.651,11,-7.337,1,0.0605,0.0117,0.00133,0.0401,0.779,106.504
696,2021-09-07 18:16:00,2021,9,7,18,Three Legged Fox,Not As Far,Slow Down,"['reggae rock', 'west coast reggae']",0.01,5oyOzaOxS8fNIQSG4cs6lT,0.784,0.651,11,-7.337,1,0.0605,0.0117,0.00133,0.0401,0.779,106.504
697,2021-09-15 16:41:00,2021,9,15,16,Three Legged Fox,Not As Far,Slow Down,"['reggae rock', 'west coast reggae']",0.08,5oyOzaOxS8fNIQSG4cs6lT,0.784,0.651,11,-7.337,1,0.0605,0.0117,0.00133,0.0401,0.779,106.504
698,2021-02-26 22:57:00,2021,2,26,22,Ballyhoo!,Daydreams,Walk Away,['reggae rock'],3.39,1eOziaSzn0gjsH4PsxVD6p,0.745,0.718,9,-6.707,1,0.0392,0.0627,0.0,0.195,0.852,104.983
